ID,scaffold,start,end,df_Initial.Treatment,df_Residuals,sumsq_Initial.Treatment,sumsq_Residuals,meansq_Initial.Treatment,meansq_Residuals,statistic_Initial.Treatment,statistic_Residuals,p.value_Initial.Treatment,p.value_Residuals
Scaffold_01:80573994-80574339,Scaffold_01,80573994,80574339,2,8,0.0456384254943869,0.871466632458897,0.0228192127471935,0.108933329057362,0.209478705412347,NA,0.815317375412117,NA
Scaffold_01:8257592-8257747,Scaffold_01,8257592,8257747,2,9,0.0182436538009839,0.393357308966414,0.00912182690049193,0.0437063676629349,0.208707046324229,NA,0.815452728409844,NA
Scaffold_12:31798181-31798332,Scaffold_12,31798181,31798332,2,9,0.0325581990007678,0.70280917419404,0.0162790995003839,0.0780899082437822,0.208466111261951,NA,0.815640517670028,NA
Scaffold_16:18247563-18247715,Scaffold_16,18247563,18247715,2,8,0.140162312171985,2.73706781185769,0.0700811560859926,0.342133476482211,0.204835717353827,NA,0.818924444662225,NA
Scaffold_14:24151600-24151814,Scaffold_14,24151600,24151814,2,9,0.00914447673024549,0.203008376458442,0.00457223836512274,0.0225564862731602,0.202701711150961,NA,0.820149199011594,NA
Scaffold_15:18341947-18342251,Scaffold_15,18341947,18342251,2,9,0.0136541674073474,0.304110313423955,0.0068270837036737,0.0337900348248839,0.202044293208187,NA,0.820665337775275,NA
Scaffold_15:7012043-7012157,Scaffold_15,7012043,7012157,2,9,0.00744340318151349,0.16622971385778,0.00372170159075674,0.01846996820642,0.20150016227224,NA,0.821092835224071,NA
Scaffold_11:22811930-22811956,Scaffold_11,22811930,22811956,2,9,0.00723601596036053,0.162085505360703,0.00361800798018026,0.0180095005956337,0.200894409090802,NA,0.821569066504864,NA
Scaffold_04:8989610-8990498,Scaffold_04,8989610,8990498,2,9,0.0767183739065923,1.74752102002789,0.0383591869532961,0.194169002225321,0.197555668070966,NA,0.824199985930362,NA
Scaffold_05:46424904-46424988,Scaffold_05,46424904,46424988,2,9,0.0333436259158945,0.768287867872778,0.0166718129579473,0.0853653186525308,0.195299604348785,NA,0.825983589548268,NA
Scaffold_15:19745848-19746336,Scaffold_15,19745848,19746336,2,9,0.0410911006864033,0.95929050510897,0.0205455503432016,0.106587833900997,0.192756992906763,NA,0.827999390488701,NA
Scaffold_02:69261217-69261261,Scaffold_02,69261217,69261261,2,9,0.0520847372045869,1.22670302508439,0.0260423686022934,0.136300336120488,0.191066062957264,NA,0.829343301608219,NA
Scaffold_16:915658-916496,Scaffold_16,915658,916496,2,9,0.0182835275871963,0.43967384554138,0.00914176379359817,0.0488526495045978,0.187129334566343,NA,0.832482463299542,NA
Scaffold_17:29244101-29244351,Scaffold_17,29244101,29244351,2,9,0.0280803500731844,0.68692200780414,0.0140401750365922,0.0763246675337933,0.183953307498861,NA,0.835025628491995,NA
Scaffold_05:13866656-13866911,Scaffold_05,13866656,13866911,2,9,0.0176318587891909,0.43141439984696,0.00881592939459543,0.0479349333163288,0.183914502110976,NA,0.835056760109445,NA
Scaffold_01:65914478-65914530,Scaffold_01,65914478,65914530,2,8,0.0480335286755893,1.04359881180108,0.0240167643377946,0.130449851475135,0.184107257050979,NA,0.83527355128069,NA
Scaffold_10:2702620-2702684,Scaffold_10,2702620,2702684,2,8,0.0493021295821498,1.07728179083532,0.0246510647910749,0.134660223854415,0.183061219456503,NA,0.836109355758064,NA
Scaffold_14:7729971-7730179,Scaffold_14,7729971,7730179,2,9,0.0105038833020459,0.261316750592028,0.00525194165102296,0.0290351945102253,0.180881917259876,NA,0.837494044238581,NA
Scaffold_07:33916189-33917154,Scaffold_07,33916189,33917154,2,9,0.0120479616849044,0.3014593025164,0.00602398084245221,0.0334954780573778,0.179844599683967,NA,0.838329730006947,NA
Scaffold_17:20352297-20352570,Scaffold_17,20352297,20352570,2,9,0.00555772136120462,0.139796685790249,0.00277886068060231,0.0155329650878054,0.178900851504774,NA,0.839090919810682,NA
Scaffold_08:53129892-53130580,Scaffold_08,53129892,53130580,2,9,0.0533513530564139,1.3450889517984,0.026675676528207,0.1494543279776,0.178487146469288,NA,0.839424864166239,NA
Scaffold_05:48950095-48950155,Scaffold_05,48950095,48950155,2,9,0.010185336957326,0.259575733658852,0.00509266847866301,0.0288417481843168,0.17657280848989,NA,0.840972241968575,NA
Scaffold_09:4483799-4483925,Scaffold_09,4483799,4483925,2,9,0.131043591337257,3.34073053796595,0.0655217956686287,0.371192281996217,0.176517128309517,NA,0.841017300945647,NA
Scaffold_07:2366148-2366194,Scaffold_07,2366148,2366194,2,9,0.0165569380725094,0.422802326951497,0.00827846903625468,0.0469780363279441,0.176219988814866,NA,0.841257809863044,NA
Scaffold_13:37601407-37601493,Scaffold_13,37601407,37601493,2,9,0.00488919579767461,0.125064528246208,0.0024445978988373,0.0138960586940231,0.175920234122843,NA,0.841500520740346,NA
Scaffold_18:24267709-24267743,Scaffold_18,24267709,24267743,2,9,0.00467838112553763,0.120140912207057,0.00233919056276882,0.0133489902452286,0.17523352102268,NA,0.84205687390127,NA
Scaffold_08:25174160-25174240,Scaffold_08,25174160,25174240,2,9,0.00506774001277847,0.130153084098812,0.00253387000638923,0.0144614537887569,0.175215441227575,NA,0.842071527650463,NA
Scaffold_06:42022162-42022259,Scaffold_06,42022162,42022259,2,9,0.00619920875577955,0.160794126014038,0.00309960437788978,0.0178660140015597,0.17349165726721,NA,0.843470094347039,NA
Scaffold_09:20206665-20206951,Scaffold_09,20206665,20206951,2,9,0.0652406789461298,1.72412717580205,0.0326203394730649,0.191569686200228,0.17027923425719,NA,0.846084029685376,NA
Scaffold_01:25162487-25162535,Scaffold_01,25162487,25162535,2,9,0.0144296947746439,0.383869466169003,0.00721484738732195,0.042652162907667,0.169155486978247,NA,0.847000755038625,NA
Scaffold_14:8608005-8608139,Scaffold_14,8608005,8608139,2,9,0.00722752795222803,0.192656771518737,0.00361376397611401,0.0214063079465264,0.168817714158897,NA,0.847276539045029,NA
Scaffold_14:18595718-18595767,Scaffold_14,18595718,18595767,2,8,0.0900910741014949,2.13266644184818,0.0450455370507475,0.266583305231023,0.168973585992981,NA,0.847468161673355,NA
Scaffold_01:30343889-30344029,Scaffold_01,30343889,30344029,2,9,0.00568371919870621,0.155394600960455,0.00284185959935311,0.0172660667733839,0.164592181685172,NA,0.850735884317176,NA
Scaffold_03:24006733-24007068,Scaffold_03,24006733,24007068,2,8,0.0302447948449126,0.739697040129381,0.0151223974224563,0.0924621300161726,0.163552336722193,NA,0.851890651715364,NA
Scaffold_03:29525076-29525120,Scaffold_03,29525076,29525120,2,9,0.0295935179401653,0.817045454058024,0.0147967589700827,0.0907828282286694,0.162990724774642,NA,0.852051469543219,NA
Scaffold_11:28344018-28344157,Scaffold_11,28344018,28344157,2,9,0.00071240556843775,0.0198110750311224,0.000356202784218875,0.0022012305590136,0.16181984334185,NA,0.853014913957558,NA
Scaffold_17:4629860-4630049,Scaffold_17,4629860,4630049,2,9,0.016906047339089,0.471147285978128,0.00845302366954448,0.0523496984420142,0.161472251438231,NA,0.853301181664116,NA
Scaffold_11:28707581-28707691,Scaffold_11,28707581,28707691,2,9,0.0255732741293816,0.72061695169598,0.0127866370646908,0.0800685501884422,0.159696123316799,NA,0.854765789134026,NA
Scaffold_03:24008310-24008399,Scaffold_03,24008310,24008399,2,9,0.0062116300168216,0.177075693399155,0.0031058150084108,0.0196750770443505,0.157855290803174,NA,0.856286996049641,NA
Scaffold_05:41492707-41492782,Scaffold_05,41492707,41492782,2,9,0.0694653596208973,1.9898014309364,0.0347326798104487,0.221089047881822,0.157098147299518,NA,0.856913636222634,NA
Scaffold_12:37496065-37496248,Scaffold_12,37496065,37496248,2,9,0.0863423499840053,2.5636131333739,0.0431711749920026,0.284845903708211,0.151559753642187,NA,0.861514502959194,NA
Scaffold_04:716863-716945,Scaffold_04,716863,716945,2,9,0.00780127677222435,0.234187667889195,0.00390063838611218,0.0260208519876883,0.149904330110242,NA,0.862895557354502,NA
Scaffold_14:5563061-5563157,Scaffold_14,5563061,5563157,2,8,0.0881823011026789,2.41154527336072,0.0440911505513395,0.30144315917009,0.146266880538035,NA,0.866185590436116,NA
Scaffold_09:20207045-20207283,Scaffold_09,20207045,20207283,2,9,0.0700199309327997,2.16256811117374,0.0350099654663999,0.240285345685971,0.145701625567106,NA,0.866413881185287,NA
Scaffold_07:33281553-33281848,Scaffold_07,33281553,33281848,2,9,0.000561987436859533,0.0175805001786711,0.000280993718429766,0.00195338890874123,0.143849346728829,NA,0.867970095115372,NA
Scaffold_11:40665825-40665875,Scaffold_11,40665825,40665875,2,8,0.0417743934147282,1.16080781763452,0.0208871967073641,0.145100977204315,0.143949386901461,NA,0.868124865236564,NA
Scaffold_17:10220042-10220281,Scaffold_17,10220042,10220281,2,9,0.00598858910802326,0.188019615087108,0.00299429455401163,0.020891068343012,0.143328933917983,NA,0.868407940710623,NA
Scaffold_02:59898791-59898879,Scaffold_02,59898791,59898879,2,9,0.022587981665757,0.711603117022946,0.0112939908328785,0.0790670130025495,0.142840742352495,NA,0.868818922614296,NA
Scaffold_03:24007595-24008029,Scaffold_03,24007595,24008029,2,9,0.0124292296747276,0.392313299530503,0.00621461483736381,0.0435903666145003,0.142568537959865,NA,0.869048179902801,NA
Scaffold_14:8375322-8375386,Scaffold_14,8375322,8375386,2,6,0.0577629163227175,1.22679399516394,0.0288814581613588,0.204465665860656,0.141253339722286,NA,0.87107364525823,NA
Scaffold_14:24416559-24416734,Scaffold_14,24416559,24416734,2,8,0.0340511508022332,0.979234097042556,0.0170255754011166,0.12240426213032,0.139092994841879,NA,0.872206320157944,NA
Scaffold_01:8613403-8613448,Scaffold_01,8613403,8613448,2,8,0.014008914717371,0.407085810460428,0.00700445735868552,0.0508857263075535,0.13765072972233,NA,0.873423059526721,NA
Scaffold_09:27268071-27268223,Scaffold_09,27268071,27268223,2,9,0.0143098895494918,0.480759845493655,0.00715494477474591,0.0534177606104062,0.133943180938066,NA,0.876351112343559,NA
Scaffold_01:11668500-11668559,Scaffold_01,11668500,11668559,2,9,0.0122105411171569,0.421272845375325,0.00610527055857847,0.0468080939305917,0.130431941271343,NA,0.879345485518417,NA
Scaffold_14:20975180-20975362,Scaffold_14,20975180,20975362,2,9,0.00440860575053014,0.153596974781498,0.00220430287526507,0.0170663305312776,0.129160915477714,NA,0.880432493700171,NA
Scaffold_06:49715089-49715360,Scaffold_06,49715089,49715360,2,9,0.00893844010356986,0.31206331097701,0.00446922005178493,0.0346737012196678,0.128893654111834,NA,0.880661270214102,NA
Scaffold_15:34790778-34790864,Scaffold_15,34790778,34790864,2,8,0.0756422725482169,2.37626620759305,0.0378211362741084,0.297033275949132,0.127329627137754,NA,0.882192467748227,NA
Scaffold_04:7484975-7485458,Scaffold_04,7484975,7485458,2,8,0.0957593092826088,3.01329177271105,0.0478796546413044,0.376661471588881,0.12711588057927,NA,0.882375239697263,NA
Scaffold_17:15397949-15398153,Scaffold_17,15397949,15398153,2,9,0.027550498562413,0.978326973519514,0.0137752492812065,0.108702997057724,0.126723730293209,NA,0.882521423650748,NA
Scaffold_07:41688483-41688906,Scaffold_07,41688483,41688906,2,9,0.0332728300169904,1.21509340677653,0.0166364150084952,0.135010378530726,0.123223230610446,NA,0.885532337860855,NA
Scaffold_06:57201247-57201590,Scaffold_06,57201247,57201590,2,9,0.0106373577119569,0.389062432272332,0.00531867885597845,0.0432291591413702,0.123034520254836,NA,0.885695011266642,NA
Scaffold_14:3300320-3300524,Scaffold_14,3300320,3300524,2,9,0.0297022656987694,1.08943644789554,0.0148511328493847,0.121048494210616,0.122687464608562,NA,0.885994277938319,NA
Scaffold_01:22426186-22426259,Scaffold_01,22426186,22426259,2,9,0.000630618628286108,0.0231621034637405,0.000315309314143054,0.00257356705152673,0.122518398716677,NA,0.886140108510366,NA
Scaffold_11:32933686-32934103,Scaffold_11,32933686,32934103,2,9,0.00970136395883277,0.358433115425178,0.00485068197941638,0.0398259017139087,0.121797166433581,NA,0.886762548925309,NA
Scaffold_17:15937110-15937177,Scaffold_17,15937110,15937177,2,8,0.0486798962290525,1.59636072710536,0.0243399481145263,0.199545090888171,0.121977183233071,NA,0.886783556539636,NA
Scaffold_14:28988790-28988858,Scaffold_14,28988790,28988858,2,8,0.0572963453448671,1.9565775376692,0.0286481726724335,0.244572192208651,0.117135854300202,NA,0.890961984983506,NA
Scaffold_11:18712375-18712428,Scaffold_11,18712375,18712428,2,9,0.0280560474461071,1.10167485420435,0.0140280237230536,0.122408317133816,0.11460024981569,NA,0.893003021557232,NA
Scaffold_05:56981222-56981306,Scaffold_05,56981222,56981306,2,9,0.00380537426346999,0.151337921693506,0.001902687131735,0.0168153246326117,0.113151971389533,NA,0.894265309232848,NA
Scaffold_05:21524721-21524827,Scaffold_05,21524721,21524827,2,8,0.0399027513562567,1.4108887345045,0.0199513756781284,0.176361091813063,0.113127989133092,NA,0.894439706183764,NA
Scaffold_05:34334006-34334072,Scaffold_05,34334006,34334072,2,7,0.0517125428334408,1.62361176574307,0.0258562714167204,0.231944537963295,0.111476095293143,NA,0.896069198708695,NA
Scaffold_05:8063237-8063294,Scaffold_05,8063237,8063294,2,9,0.0300420262561638,1.21831578051061,0.0150210131280819,0.135368420056735,0.110963939165326,NA,0.896176488947083,NA
Scaffold_17:15398164-15398272,Scaffold_17,15398164,15398272,2,9,0.0250859634764182,1.03398139650506,0.0125429817382091,0.114886821833895,0.109176853689485,NA,0.897741158687461,NA
Scaffold_08:58715768-58716066,Scaffold_08,58715768,58716066,2,8,0.00620301205761761,0.228517917522056,0.00310150602880881,0.028564739690257,0.108578130325714,NA,0.898408319398777,NA
Scaffold_18:12169229-12169274,Scaffold_18,12169229,12169274,2,9,0.0124989852514962,0.519025761004394,0.00624949262574809,0.0576695290004882,0.10836732558879,NA,0.898451033876824,NA
Scaffold_07:30474932-30474941,Scaffold_07,30474932,30474941,2,9,0.0111092064069421,0.462829662215017,0.00555460320347105,0.0514255180238908,0.108012586297926,NA,0.898762320939613,NA
Scaffold_12:35510040-35510294,Scaffold_12,35510040,35510294,2,9,0.00345524680828826,0.151608466106168,0.00172762340414413,0.0168453851229075,0.102557667369373,NA,0.903565703233299,NA
Scaffold_18:18497266-18497289,Scaffold_18,18497266,18497289,2,7,0.0745894429333802,2.61023346081414,0.0372947214666901,0.37289049440202,0.100015210970978,NA,0.906093427136313,NA
Scaffold_15:7010531-7010721,Scaffold_15,7010531,7010721,2,9,0.00789954781717457,0.362700846889343,0.00394977390858729,0.0403000940988158,0.0980090492816826,NA,0.90759504146362,NA
Scaffold_08:44124323-44124561,Scaffold_08,44124323,44124561,2,9,0.00460597519217269,0.214775699688089,0.00230298759608635,0.0238639666320099,0.0965048112746369,NA,0.908932382538829,NA
Scaffold_05:22236117-22236150,Scaffold_05,22236117,22236150,2,9,0.0416322973496118,2.02882679298006,0.0208161486748059,0.225425199220006,0.0923417113385366,NA,0.912646158337716,NA
Scaffold_06:54115594-54115885,Scaffold_06,54115594,54115885,2,9,0.0235019617725635,1.14610355640202,0.0117509808862818,0.127344839600225,0.0922768517607132,NA,0.912704164179441,NA
Scaffold_17:8151744-8151835,Scaffold_17,8151744,8151835,2,9,0.032573808736833,1.59297926698951,0.0162869043684165,0.176997696332168,0.0920176064769297,NA,0.912936059920559,NA
Scaffold_14:6529919-6530075,Scaffold_14,6529919,6530075,2,9,0.00432213063116906,0.216505746919691,0.00216106531558453,0.0240561941021879,0.0898340488276978,NA,0.914892119664297,NA
Scaffold_15:37430360-37430603,Scaffold_15,37430360,37430603,2,8,0.025727282129808,1.1481224850191,0.012863641064904,0.143515310627387,0.0896325347356298,NA,0.915172194810617,NA
Scaffold_08:48726434-48726511,Scaffold_08,48726434,48726511,2,8,0.0301682403112439,1.35126425687134,0.015084120155622,0.168908032108917,0.0893037469402003,NA,0.915466556646302,NA
Scaffold_14:28355887-28355956,Scaffold_14,28355887,28355956,2,9,0.0541381711089096,2.76620201914765,0.0270690855544548,0.307355779905294,0.0880708524915186,NA,0.916475353376021,NA
Scaffold_15:37710516-37710597,Scaffold_15,37710516,37710597,2,9,0.00496460415728375,0.253696946639568,0.00248230207864188,0.0281885496266186,0.0880606526948737,NA,0.916484521856321,NA
Scaffold_02:44793962-44794848,Scaffold_02,44793962,44794848,2,9,0.0211974309879408,1.09584083798182,0.0105987154939704,0.121760093109091,0.0870458885447339,NA,0.917397242370219,NA
Scaffold_02:41523105-41523217,Scaffold_02,41523105,41523217,2,9,0.0216824871700882,1.18185258583894,0.0108412435850441,0.131316953982104,0.0825578362602103,NA,0.921447328024414,NA
Scaffold_14:23440880-23441108,Scaffold_14,23440880,23441108,2,9,0.00163062926644885,0.0907444900188093,0.000815314633224427,0.010082721113201,0.0808625592308566,NA,0.922982855901149,NA
Scaffold_08:45086485-45086598,Scaffold_08,45086485,45086598,2,9,0.0562298260147853,3.21826811659682,0.0281149130073926,0.357585346288536,0.0786243432489727,NA,0.925014953890064,NA
Scaffold_14:23441117-23441373,Scaffold_14,23441117,23441373,2,9,0.00271554091213769,0.15654033340628,0.00135777045606885,0.0173933703784755,0.0780625276484137,NA,0.925525890015002,NA
Scaffold_02:55430763-55431126,Scaffold_02,55430763,55431126,2,9,0.00309978005548068,0.180635776260888,0.00154989002774034,0.0200706418067653,0.0772217471998286,NA,0.926291171738645,NA
Scaffold_17:29243859-29243969,Scaffold_17,29243859,29243969,2,9,0.0140734233983552,0.843317244569069,0.00703671169917758,0.0937019160632299,0.0750967749093756,NA,0.928228780183732,NA
Scaffold_06:55493907-55494184,Scaffold_06,55493907,55494184,2,9,0.0153921947906556,0.942624846395717,0.00769609739532781,0.104736094043969,0.0734808517118937,NA,0.929705540189644,NA
Scaffold_18:24130873-24130909,Scaffold_18,24130873,24130909,2,8,0.0374122553673574,2.03582947111499,0.0187061276836787,0.254478683889374,0.0735076407885328,NA,0.929749223349453,NA
Scaffold_18:11232674-11232829,Scaffold_18,11232674,11232829,2,9,0.0200676023849555,1.24720345479036,0.0100338011924777,0.138578161643373,0.0724053564680661,NA,0.930690005611726,NA
Scaffold_17:21100091-21100158,Scaffold_17,21100091,21100158,2,9,0.00255197395193131,0.162965560971801,0.00127598697596565,0.0181072845524223,0.0704681572916993,NA,0.932466456804754,NA
Scaffold_17:19663245-19663282,Scaffold_17,19663245,19663282,2,9,0.0124139859386105,0.79607777600737,0.00620699296930526,0.0884530862230411,0.0701727122743221,NA,0.932737750012812,NA
Scaffold_02:1749014-1749132,Scaffold_02,1749014,1749132,2,9,0.00854957644792427,0.553210438017038,0.00427478822396214,0.0614678264463376,0.0695451339522164,NA,0.933314345726559,NA
Scaffold_13:6118303-6118455,Scaffold_13,6118303,6118455,2,8,0.0744231976566228,4.36050250392295,0.0372115988283114,0.545062812990369,0.0682702946182625,NA,0.934546180608838,NA
Scaffold_10:32950360-32950426,Scaffold_10,32950360,32950426,2,7,0.0251601292192801,1.31100246375618,0.0125800646096401,0.187286066250883,0.0671703179070896,NA,0.935631199880516,NA
Scaffold_16:17038748-17038829,Scaffold_16,17038748,17038829,2,9,0.00562854862916426,0.382619408201821,0.00281427431458213,0.0425132675779801,0.0661975537264934,NA,0.936397348524071,NA
Scaffold_14:18490061-18490305,Scaffold_14,18490061,18490305,2,9,0.00162396153603487,0.114558487584194,0.000811980768017433,0.0127287208426883,0.0637912307177243,NA,0.938621178414111,NA
Scaffold_03:52586042-52586784,Scaffold_03,52586042,52586784,2,8,0.0246947371176862,1.55502919177276,0.0123473685588431,0.194378648971596,0.0635222470377772,NA,0.938921747079581,NA
Scaffold_09:1098595-1098633,Scaffold_09,1098595,1098633,2,9,0.0168471325482046,1.28246215117705,0.00842356627410228,0.142495794575227,0.0591144903553996,NA,0.942961732925576,NA
Scaffold_11:5224571-5224854,Scaffold_11,5224571,5224854,2,9,0.00241823116285756,0.203461529559776,0.00120911558142878,0.0226068366177529,0.0534845101007751,NA,0.948219595535673,NA
Scaffold_13:6123288-6123418,Scaffold_13,6123288,6123418,2,7,0.0591265425207683,3.87100144628714,0.0295632712603841,0.553000206612449,0.0534597833904654,NA,0.948327269402224,NA
Scaffold_02:10338079-10338290,Scaffold_02,10338079,10338290,2,9,0.00196923310531495,0.177880748598507,0.000984616552657473,0.0197645276220564,0.0498173582230563,NA,0.95166364139022,NA
Scaffold_03:19797743-19797809,Scaffold_03,19797743,19797809,2,9,0.000578230688634428,0.0533656058706802,0.000289115344317214,0.00592951176340891,0.0487587099668725,NA,0.952660725182055,NA
Scaffold_14:7707524-7707897,Scaffold_14,7707524,7707897,2,9,0.011627554140382,1.12524686449735,0.005813777070191,0.125027429388594,0.0465000128261564,NA,0.954792342046314,NA
Scaffold_15:13905141-13905318,Scaffold_15,13905141,13905318,2,9,0.0133319703997981,1.3883757299982,0.00666598519989905,0.1542639699998,0.0432115496567843,NA,0.957906219810307,NA
Scaffold_15:5377704-5378007,Scaffold_15,5377704,5378007,2,9,0.0314878724161484,3.35375690240396,0.0157439362080742,0.372639655822663,0.0422497604913168,NA,0.958819292395062,NA
Scaffold_14:5562884-5562992,Scaffold_14,5562884,5562992,2,7,0.0278431330099671,2.46445433841512,0.0139215665049836,0.352064905487874,0.0395426135578374,NA,0.96144212533391,NA
Scaffold_14:6962455-6962573,Scaffold_14,6962455,6962573,2,9,0.00433860235974215,0.531287072000165,0.00216930117987107,0.0590318968889072,0.0367479497389946,NA,0.964062920877368,NA
Scaffold_11:14396894-14397090,Scaffold_11,14396894,14397090,2,9,0.00115830019831822,0.146712180582957,0.000579150099159112,0.0163013533981063,0.0355277310426501,NA,0.965230623379311,NA
Scaffold_08:45256384-45256554,Scaffold_08,45256384,45256554,2,9,0.00732487262393205,0.936976582380572,0.00366243631196603,0.104108509153397,0.0351790294736588,NA,0.965564634946785,NA
Scaffold_01:39332627-39332805,Scaffold_01,39332627,39332805,2,9,0.00648058480180542,0.878405977225868,0.00324029240090271,0.0976006641362076,0.0331994913106399,NA,0.967463459269977,NA
Scaffold_01:8518471-8518655,Scaffold_01,8518471,8518655,2,9,0.0161423930723107,2.38893297921916,0.00807119653615534,0.265436997691018,0.030407202486334,NA,0.970149660863927,NA
Scaffold_16:5754064-5754133,Scaffold_16,5754064,5754133,2,9,0.00843553553552008,1.29720161236602,0.00421776776776004,0.144133512485113,0.0292629222381274,NA,0.97125309935391,NA
Scaffold_12:7003037-7003201,Scaffold_12,7003037,7003201,2,9,0.000702164839879756,0.108724785487781,0.000351082419939878,0.0120805317208645,0.0290618350294562,NA,0.971447167774347,NA
Scaffold_02:19925960-19926387,Scaffold_02,19925960,19926387,2,9,0.00739973064606805,1.15653025027321,0.00369986532303403,0.128503361141468,0.0287919731450516,NA,0.971707684831974,NA
Scaffold_04:57954682-57954742,Scaffold_04,57954682,57954742,2,9,0.000365293998248749,0.0576188375874069,0.000182646999124374,0.00640209306526743,0.0285292633615823,NA,0.971961379482213,NA
Scaffold_06:57564445-57565118,Scaffold_06,57564445,57565118,2,9,0.00539862533416217,0.882382043670205,0.00269931266708108,0.0980424492966895,0.0275320811183797,NA,0.972925079602855,NA
Scaffold_03:37341375-37341433,Scaffold_03,37341375,37341433,2,9,0.000674011366556653,0.113652352748329,0.000337005683278326,0.0126280391942587,0.0266870951296654,NA,0.973742607938008,NA
Scaffold_02:58737886-58737994,Scaffold_02,58737886,58737994,2,9,0.00382127167528756,0.658523586273498,0.00191063583764378,0.073169287363722,0.0261125385593285,NA,0.974298973977181,NA
Scaffold_01:30344338-30344387,Scaffold_01,30344338,30344387,2,9,0.00175580341821283,0.302775954459322,0.000877901709106417,0.0336417727177024,0.0260955840963892,NA,0.974315397560647,NA
Scaffold_05:35274613-35274770,Scaffold_05,35274613,35274770,2,9,0.00738518534720464,1.27763710652416,0.00369259267360232,0.141959678502684,0.0260115598495984,NA,0.974396795827597,NA
Scaffold_06:53230159-53230732,Scaffold_06,53230159,53230732,2,9,0.00465827906701931,0.879039762153709,0.00232913953350965,0.0976710846837454,0.0238467663285537,NA,0.976496802317643,NA
Scaffold_12:16488275-16488379,Scaffold_12,16488275,16488379,2,6,0.0107052821846618,1.50636751156972,0.00535264109233092,0.251061251928287,0.0213200605478532,NA,0.978979418092161,NA
Scaffold_02:59897041-59897463,Scaffold_02,59897041,59897463,2,9,0.00345661711795546,0.818051948881938,0.00172830855897773,0.090894660986882,0.0190144122901472,NA,0.981204526765529,NA
Scaffold_17:19665415-19665560,Scaffold_17,19665415,19665560,2,9,0.00253699778635357,0.667653021623183,0.00126849889317679,0.0741836690692426,0.0170994358878742,NA,0.983077786626488,NA
Scaffold_12:45121872-45121883,Scaffold_12,45121872,45121883,2,7,0.00803744513291216,2.04526381758475,0.00401872256645608,0.29218054536925,0.0137542441827443,NA,0.986366500411432,NA
Scaffold_14:9234394-9234673,Scaffold_14,9234394,9234673,2,9,0.000133036916245715,0.0460906400453197,6.65184581228573e-05,0.00512118222725775,0.0129888871692184,NA,0.987113572800053,NA
Scaffold_02:56393712-56393905,Scaffold_02,56393712,56393905,2,9,0.00120211365267551,0.434048219768688,0.000601056826337756,0.0482275799742987,0.0124629273676612,NA,0.987631426552987,NA
Scaffold_17:8152150-8152504,Scaffold_17,8152150,8152504,2,9,0.00411370437520674,1.61781018270175,0.00205685218760337,0.179756686966861,0.011442423769095,NA,0.988637149715437,NA
Scaffold_09:20116816-20117262,Scaffold_09,20116816,20117262,2,9,0.000367627484303232,0.168405823240113,0.000183813742151616,0.0187117581377904,0.00982343512555268,NA,0.990235259232775,NA
Scaffold_13:6120826-6121051,Scaffold_13,6120826,6121051,2,9,0.00857293185852454,4.41099827199679,0.00428646592926227,0.490110919110754,0.00874590987901174,NA,0.991300638458397,NA
Scaffold_15:13920306-13920956,Scaffold_15,13920306,13920956,2,9,0.00349415448730505,1.94727667111626,0.00174707724365253,0.216364074568473,0.00807471040253325,NA,0.99196498023048,NA
Scaffold_14:38284387-38284694,Scaffold_14,38284387,38284694,2,8,0.00442668780670209,2.66243266226679,0.00221334390335105,0.332804082783349,0.00665059119719966,NA,0.993376961122207,NA
Scaffold_04:59254005-59254029,Scaffold_04,59254005,59254029,2,7,0.00288887511501563,1.63002774906878,0.00144443755750782,0.232861107009826,0.00620300047550176,NA,0.993821654737904,NA
Scaffold_02:50656422-50656499,Scaffold_02,50656422,50656499,2,9,0.00129401921237981,1.08676494195364,0.000647009606189906,0.120751660217071,0.00535818393740341,NA,0.994659315982045,NA
Scaffold_03:7827803-7827850,Scaffold_03,7827803,7827850,2,9,0.000290726009453925,0.410446268583122,0.000145363004726962,0.0456051409536802,0.00318742584031487,NA,0.996818773339388,NA
Scaffold_10:42464296-42464546,Scaffold_10,42464296,42464546,2,9,0.000355935085005154,1.0394923075943,0.000177967542502577,0.115499145288255,0.00154085592632237,NA,0.99846059392054,NA
Scaffold_15:13921462-13921610,Scaffold_15,13921462,13921610,2,9,9.96178744105523e-05,1.53078856106074,4.98089372052761e-05,0.170087617895637,0.000292842817258091,NA,0.999707209582357,NA
