"","x"
"8042","PGEN_.00g071500"
"8043","PGEN_.00g071510"
"8044","PGEN_.00g071540"
"8045","PGEN_.00g071570"
"8046","PGEN_.00g071580"
"8047","PGEN_.00g071600"
"8048","PGEN_.00g071620"
"8049","PGEN_.00g071650"
"8050","PGEN_.00g071690"
"8051","PGEN_.00g071710"
"8052","PGEN_.00g071730"
"8053","PGEN_.00g071800"
"8054","PGEN_.00g071850"
"8055","PGEN_.00g071860"
"8056","PGEN_.00g071870"
"8057","PGEN_.00g071910"
"8058","PGEN_.00g071920"
"8059","PGEN_.00g071940"
"8060","PGEN_.00g071950"
"8061","PGEN_.00g071960"
"8062","PGEN_.00g071970"
"8063","PGEN_.00g072050"
"8064","PGEN_.00g072060"
"8065","PGEN_.00g072090"
"8066","PGEN_.00g072110"
"8067","PGEN_.00g072120"
"8068","PGEN_.00g072130"
"8069","PGEN_.00g072140"
"8070","PGEN_.00g072200"
"8071","PGEN_.00g072210"
"8072","PGEN_.00g072240"
"8073","PGEN_.00g072290"
"8074","PGEN_.00g072300"
"8075","PGEN_.00g072310"
"8076","PGEN_.00g072340"
"8077","PGEN_.00g072410"
"8078","PGEN_.00g072440"
"8079","PGEN_.00g072480"
"8080","PGEN_.00g072500"
"8081","PGEN_.00g072540"
"8082","PGEN_.00g072550"
"8083","PGEN_.00g072650"
"8084","PGEN_.00g072670"
"8085","PGEN_.00g072680"
"8086","PGEN_.00g072690"
"8087","PGEN_.00g072730"
"8088","PGEN_.00g072790"
"8089","PGEN_.00g072810"
"8090","PGEN_.00g072820"
"8091","PGEN_.00g072850"
"8092","PGEN_.00g072860"
"8093","PGEN_.00g072880"
"8094","PGEN_.00g072900"
"8095","PGEN_.00g072920"
"8096","PGEN_.00g072930"
"8097","PGEN_.00g072940"
"8098","PGEN_.00g072990"
"8099","PGEN_.00g073010"
"8100","PGEN_.00g073040"
"8101","PGEN_.00g073050"
"8102","PGEN_.00g073070"
"8103","PGEN_.00g073080"
"8104","PGEN_.00g073110"
"8105","PGEN_.00g073130"
"8106","PGEN_.00g073190"
"8107","PGEN_.00g073200"
"8108","PGEN_.00g073210"
"8109","PGEN_.00g073220"
"8110","PGEN_.00g073250"
"8111","PGEN_.00g073280"
"8112","PGEN_.00g073340"
"8113","PGEN_.00g073360"
"8114","PGEN_.00g073370"
"8115","PGEN_.00g073400"
"8116","PGEN_.00g073440"
"8117","PGEN_.00g073530"
"8118","PGEN_.00g073540"
"8119","PGEN_.00g073560"
"8120","PGEN_.00g073570"
"8121","PGEN_.00g073590"
"8122","PGEN_.00g073610"
"8123","PGEN_.00g073620"
"8124","PGEN_.00g073640"
"8125","PGEN_.00g073670"
"8126","PGEN_.00g073680"
"8127","PGEN_.00g073700"
"8128","PGEN_.00g073750"
"8129","PGEN_.00g073790"
"8130","PGEN_.00g073810"
"8131","PGEN_.00g073840"
"8132","PGEN_.00g073880"
"8133","PGEN_.00g073910"
"8134","PGEN_.00g073990"
"8135","PGEN_.00g074000"
"8136","PGEN_.00g074050"
"8137","PGEN_.00g074100"
"8138","PGEN_.00g074110"
"8139","PGEN_.00g074120"
"8140","PGEN_.00g074130"
"8141","PGEN_.00g074150"
"8142","PGEN_.00g074170"
"8143","PGEN_.00g074200"
"8144","PGEN_.00g074210"
"8145","PGEN_.00g074220"
"8146","PGEN_.00g074230"
"8147","PGEN_.00g074260"
"8148","PGEN_.00g074270"
"8149","PGEN_.00g074280"
"8150","PGEN_.00g074310"
"8151","PGEN_.00g074340"
"8152","PGEN_.00g074380"
"8153","PGEN_.00g074410"
"8154","PGEN_.00g074490"
"8155","PGEN_.00g074500"
"8156","PGEN_.00g074510"
"8157","PGEN_.00g074520"
"8158","PGEN_.00g074530"
"8159","PGEN_.00g074550"
"8160","PGEN_.00g074560"
"8161","PGEN_.00g074580"
"8162","PGEN_.00g074590"
"8163","PGEN_.00g074630"
"8164","PGEN_.00g074710"
"8165","PGEN_.00g074730"
"8166","PGEN_.00g074760"
"8167","PGEN_.00g074770"
"8168","PGEN_.00g074800"
"8169","PGEN_.00g074810"
"8170","PGEN_.00g074830"
"8171","PGEN_.00g074840"
"8172","PGEN_.00g074850"
"8173","PGEN_.00g074870"
"8174","PGEN_.00g074960"
"8175","PGEN_.00g074990"
"8176","PGEN_.00g075020"
"8177","PGEN_.00g075040"
"8178","PGEN_.00g075050"
"8179","PGEN_.00g075110"
"8180","PGEN_.00g075140"
"8181","PGEN_.00g075180"
"8182","PGEN_.00g075310"
"8183","PGEN_.00g075340"
"8184","PGEN_.00g075380"
"8185","PGEN_.00g075540"
"8186","PGEN_.00g075550"
"8187","PGEN_.00g075560"
"8188","PGEN_.00g075580"
"8189","PGEN_.00g075610"
"8190","PGEN_.00g075640"
"8191","PGEN_.00g075720"
"8192","PGEN_.00g075740"
"8193","PGEN_.00g075770"
"8194","PGEN_.00g075780"
"8195","PGEN_.00g075790"
"8196","PGEN_.00g075960"
"8197","PGEN_.00g075980"
"8198","PGEN_.00g076000"
"8199","PGEN_.00g076020"
"8200","PGEN_.00g076110"
"8201","PGEN_.00g076120"
"8202","PGEN_.00g076130"
"8203","PGEN_.00g076140"
"8204","PGEN_.00g076170"
"8205","PGEN_.00g076220"
"8206","PGEN_.00g076240"
"8207","PGEN_.00g076260"
"8208","PGEN_.00g076270"
"8209","PGEN_.00g076290"
"8210","PGEN_.00g076300"
"8211","PGEN_.00g076310"
"8212","PGEN_.00g076320"
"8213","PGEN_.00g076330"
"8214","PGEN_.00g076400"
"8215","PGEN_.00g076460"
"8216","PGEN_.00g076490"
"8217","PGEN_.00g076510"
"8218","PGEN_.00g076580"
"8219","PGEN_.00g076600"
"8220","PGEN_.00g076620"
"8221","PGEN_.00g076640"
"8222","PGEN_.00g076650"
"8223","PGEN_.00g076660"
"8224","PGEN_.00g076690"
"8225","PGEN_.00g076760"
"8226","PGEN_.00g076770"
"8227","PGEN_.00g076800"
"8228","PGEN_.00g076830"
"8229","PGEN_.00g076840"
"8230","PGEN_.00g076860"
"8231","PGEN_.00g076870"
"8232","PGEN_.00g076950"
"8233","PGEN_.00g077030"
"8234","PGEN_.00g077090"
"8235","PGEN_.00g077110"
"8236","PGEN_.00g077160"
"8237","PGEN_.00g077320"
"8238","PGEN_.00g077400"
"8239","PGEN_.00g077420"
"8240","PGEN_.00g077450"
"8241","PGEN_.00g077460"
"8242","PGEN_.00g077480"
"8243","PGEN_.00g077510"
"8244","PGEN_.00g077520"
"8245","PGEN_.00g077670"
"8246","PGEN_.00g077710"
"8247","PGEN_.00g077760"
"8248","PGEN_.00g077770"
"8249","PGEN_.00g077790"
"8250","PGEN_.00g077820"
"8251","PGEN_.00g077840"
"8252","PGEN_.00g077850"
"8253","PGEN_.00g077880"
"8254","PGEN_.00g077890"
"8255","PGEN_.00g077900"
"8256","PGEN_.00g077970"
"8257","PGEN_.00g077980"
"8258","PGEN_.00g078000"
"8259","PGEN_.00g078020"
"8260","PGEN_.00g078060"
"8261","PGEN_.00g078090"
"8262","PGEN_.00g078100"
"8263","PGEN_.00g078110"
"8264","PGEN_.00g078130"
"8265","PGEN_.00g078140"
"8266","PGEN_.00g078170"
"8267","PGEN_.00g078200"
"8268","PGEN_.00g078300"
"8269","PGEN_.00g078360"
"8270","PGEN_.00g078380"
"8271","PGEN_.00g078400"
"8272","PGEN_.00g078490"
"8273","PGEN_.00g078530"
"8274","PGEN_.00g078550"
"8275","PGEN_.00g078560"
"8276","PGEN_.00g078580"
"8277","PGEN_.00g078590"
"8278","PGEN_.00g078600"
"8279","PGEN_.00g078690"
"8280","PGEN_.00g078720"
"8281","PGEN_.00g078750"
"8282","PGEN_.00g078760"
"8283","PGEN_.00g078770"
"8284","PGEN_.00g078790"
"8285","PGEN_.00g078800"
"8286","PGEN_.00g078810"
"8287","PGEN_.00g078820"
"8288","PGEN_.00g078840"
"8289","PGEN_.00g078870"
"8290","PGEN_.00g078890"
"8291","PGEN_.00g078920"
"8292","PGEN_.00g078940"
"8293","PGEN_.00g078960"
"8294","PGEN_.00g078970"
"8295","PGEN_.00g078980"
"8296","PGEN_.00g079030"
"8297","PGEN_.00g079130"
"8298","PGEN_.00g079160"
"8299","PGEN_.00g079200"
"8300","PGEN_.00g079350"
"8301","PGEN_.00g079360"
"8302","PGEN_.00g079400"
"8303","PGEN_.00g079440"
"8304","PGEN_.00g079470"
"8305","PGEN_.00g079490"
"8306","PGEN_.00g079500"
"8307","PGEN_.00g079510"
"8308","PGEN_.00g079580"
"8309","PGEN_.00g079610"
"8310","PGEN_.00g079650"
"8311","PGEN_.00g079690"
"8312","PGEN_.00g079760"
"8313","PGEN_.00g079790"
"8314","PGEN_.00g079830"
"8315","PGEN_.00g079890"
"8316","PGEN_.00g079900"
"8317","PGEN_.00g079910"
"8318","PGEN_.00g079930"
"8319","PGEN_.00g080000"
"8320","PGEN_.00g080040"
"8321","PGEN_.00g080060"
"8322","PGEN_.00g080070"
"8323","PGEN_.00g080080"
"8324","PGEN_.00g080110"
"8325","PGEN_.00g080180"
"8326","PGEN_.00g080200"
"8327","PGEN_.00g080240"
"8328","PGEN_.00g080250"
"8329","PGEN_.00g080310"
"8330","PGEN_.00g080330"
"8331","PGEN_.00g080380"
"8332","PGEN_.00g080400"
"8333","PGEN_.00g080430"
"8334","PGEN_.00g080570"
"8335","PGEN_.00g080660"
"8336","PGEN_.00g080680"
"8337","PGEN_.00g080710"
"8338","PGEN_.00g080720"
"8339","PGEN_.00g080840"
"8340","PGEN_.00g080850"
"8341","PGEN_.00g080860"
"8342","PGEN_.00g080880"
"8343","PGEN_.00g080890"
"8344","PGEN_.00g080920"
"8345","PGEN_.00g080940"
"8346","PGEN_.00g080950"
"8347","PGEN_.00g080970"
"8348","PGEN_.00g081040"
"8349","PGEN_.00g081050"
"8350","PGEN_.00g081060"
"8351","PGEN_.00g081070"
"8352","PGEN_.00g081110"
"8353","PGEN_.00g081120"
"8354","PGEN_.00g081150"
"8355","PGEN_.00g081160"
"8356","PGEN_.00g081170"
"8357","PGEN_.00g081250"
"8358","PGEN_.00g081270"
"8359","PGEN_.00g081320"
"8360","PGEN_.00g081330"
"8361","PGEN_.00g081360"
"8362","PGEN_.00g081370"
"8363","PGEN_.00g081400"
"8364","PGEN_.00g081510"
"8365","PGEN_.00g081560"
"8366","PGEN_.00g081570"
"8367","PGEN_.00g081640"
"8368","PGEN_.00g081670"
"8369","PGEN_.00g081770"
"8370","PGEN_.00g081780"
"8371","PGEN_.00g081800"
"8372","PGEN_.00g081810"
"8373","PGEN_.00g081820"
"8374","PGEN_.00g081830"
"8375","PGEN_.00g081840"
"8376","PGEN_.00g081900"
"8377","PGEN_.00g081940"
"8378","PGEN_.00g081950"
"8379","PGEN_.00g081960"
"8380","PGEN_.00g081990"
"8381","PGEN_.00g082000"
"8382","PGEN_.00g082010"
"8383","PGEN_.00g082040"
"8384","PGEN_.00g082130"
"8385","PGEN_.00g082150"
"8386","PGEN_.00g082170"
"8387","PGEN_.00g082190"
"8388","PGEN_.00g082270"
"8389","PGEN_.00g082300"
"8390","PGEN_.00g082310"
"8391","PGEN_.00g082480"
"8392","PGEN_.00g082500"
"8393","PGEN_.00g082530"
"8394","PGEN_.00g082540"
"8395","PGEN_.00g082600"
"8396","PGEN_.00g082680"
"8397","PGEN_.00g082740"
"8398","PGEN_.00g082750"
"8399","PGEN_.00g082830"
"8400","PGEN_.00g082840"
"8401","PGEN_.00g082880"
"8402","PGEN_.00g082890"
"8403","PGEN_.00g082910"
"8404","PGEN_.00g082920"
"8405","PGEN_.00g082960"
"8406","PGEN_.00g083030"
"8407","PGEN_.00g083050"
"8408","PGEN_.00g083130"
"8409","PGEN_.00g083190"
"8410","PGEN_.00g083290"
"8411","PGEN_.00g083300"
"8412","PGEN_.00g083310"
"8413","PGEN_.00g083330"
"8414","PGEN_.00g083400"
"8415","PGEN_.00g083420"
"8416","PGEN_.00g083440"
"8417","PGEN_.00g083450"
"8418","PGEN_.00g083470"
"8419","PGEN_.00g083480"
"8420","PGEN_.00g083490"
"8421","PGEN_.00g083510"
"8422","PGEN_.00g083540"
"8423","PGEN_.00g083550"
"8424","PGEN_.00g083600"
"8425","PGEN_.00g083620"
"8426","PGEN_.00g083630"
"8427","PGEN_.00g083670"
"8428","PGEN_.00g083690"
"8429","PGEN_.00g083730"
"8430","PGEN_.00g083740"
"8431","PGEN_.00g083750"
"8432","PGEN_.00g083780"
"8433","PGEN_.00g083800"
"8434","PGEN_.00g083880"
"8435","PGEN_.00g083980"
"8436","PGEN_.00g084030"
"8437","PGEN_.00g084090"
"8438","PGEN_.00g084170"
"8439","PGEN_.00g084190"
"8440","PGEN_.00g084260"
"8441","PGEN_.00g084270"
"8442","PGEN_.00g084300"
"8443","PGEN_.00g084370"
"8444","PGEN_.00g084380"
"8445","PGEN_.00g084420"
"8446","PGEN_.00g084450"
"8447","PGEN_.00g084480"
"8448","PGEN_.00g084520"
"8449","PGEN_.00g084620"
"8450","PGEN_.00g084630"
"8451","PGEN_.00g084770"
"8452","PGEN_.00g084780"
"8453","PGEN_.00g084880"
"8454","PGEN_.00g084890"
"8455","PGEN_.00g084910"
"8456","PGEN_.00g084960"
"8457","PGEN_.00g085010"
"8458","PGEN_.00g085030"
"8459","PGEN_.00g085060"
"8460","PGEN_.00g085110"
"8461","PGEN_.00g085160"
"8462","PGEN_.00g085190"
"8463","PGEN_.00g085250"
"8464","PGEN_.00g085300"
"8465","PGEN_.00g085310"
"8466","PGEN_.00g085320"
"8467","PGEN_.00g085380"
"8468","PGEN_.00g085410"
"8469","PGEN_.00g085450"
"8470","PGEN_.00g085460"
"8471","PGEN_.00g085480"
"8472","PGEN_.00g085500"
"8473","PGEN_.00g085520"
"8474","PGEN_.00g085610"
"8475","PGEN_.00g085620"
"8476","PGEN_.00g085650"
"8477","PGEN_.00g085670"
"8478","PGEN_.00g085710"
"8479","PGEN_.00g085750"
"8480","PGEN_.00g085760"
"8481","PGEN_.00g085770"
"8482","PGEN_.00g085780"
"8483","PGEN_.00g085790"
"8484","PGEN_.00g085800"
"8485","PGEN_.00g085820"
"8486","PGEN_.00g085830"
"8487","PGEN_.00g085890"
"8488","PGEN_.00g085900"
"8489","PGEN_.00g085920"
"8490","PGEN_.00g085930"
"8491","PGEN_.00g085940"
"8492","PGEN_.00g085990"
"8493","PGEN_.00g086040"
"8494","PGEN_.00g086100"
"8495","PGEN_.00g086120"
"8496","PGEN_.00g086140"
"8497","PGEN_.00g086150"
"8498","PGEN_.00g086160"
"8499","PGEN_.00g086200"
"8500","PGEN_.00g086280"
"8501","PGEN_.00g086300"
"8502","PGEN_.00g086330"
"8503","PGEN_.00g086340"
"8504","PGEN_.00g086370"
"8505","PGEN_.00g086410"
"8506","PGEN_.00g086420"
"8507","PGEN_.00g086440"
"8508","PGEN_.00g086470"
"8509","PGEN_.00g086480"
"8510","PGEN_.00g086540"
"8511","PGEN_.00g086570"
"8512","PGEN_.00g086590"
"8513","PGEN_.00g086610"
"8514","PGEN_.00g086660"
"8515","PGEN_.00g086670"
"8516","PGEN_.00g086840"
"8517","PGEN_.00g086920"
"8518","PGEN_.00g086980"
"8519","PGEN_.00g086990"
"8520","PGEN_.00g087000"
"8521","PGEN_.00g087110"
"8522","PGEN_.00g087120"
"8523","PGEN_.00g087160"
"8524","PGEN_.00g087170"
"8525","PGEN_.00g087200"
"8526","PGEN_.00g087240"
"8527","PGEN_.00g087260"
"8528","PGEN_.00g087280"
"8529","PGEN_.00g087290"
"8530","PGEN_.00g087300"
"8531","PGEN_.00g087320"
"8532","PGEN_.00g087370"
"8533","PGEN_.00g087380"
"8534","PGEN_.00g087390"
"8535","PGEN_.00g087430"
"8536","PGEN_.00g087440"
"8537","PGEN_.00g087460"
"8538","PGEN_.00g087490"
"8539","PGEN_.00g087520"
"8540","PGEN_.00g087540"
"8541","PGEN_.00g087550"
"8542","PGEN_.00g087620"
"8543","PGEN_.00g087720"
"8544","PGEN_.00g087730"
"8545","PGEN_.00g087780"
"8546","PGEN_.00g087840"
"8547","PGEN_.00g087860"
"8548","PGEN_.00g087910"
"8549","PGEN_.00g087950"
"8550","PGEN_.00g088070"
"8551","PGEN_.00g088150"
"8552","PGEN_.00g088170"
"8553","PGEN_.00g088220"
"8554","PGEN_.00g088240"
"8555","PGEN_.00g088340"
"8556","PGEN_.00g088360"
"8557","PGEN_.00g088380"
"8558","PGEN_.00g088390"
"8559","PGEN_.00g088430"
"8560","PGEN_.00g088490"
"8561","PGEN_.00g088500"
"8562","PGEN_.00g088520"
"8563","PGEN_.00g088530"
"8564","PGEN_.00g088560"
"8565","PGEN_.00g088590"
"8566","PGEN_.00g088630"
"8567","PGEN_.00g088640"
"8568","PGEN_.00g088690"
"8569","PGEN_.00g088700"
"8570","PGEN_.00g088710"
"8571","PGEN_.00g088720"
"8572","PGEN_.00g088750"
"8573","PGEN_.00g088770"
"8574","PGEN_.00g088780"
"8575","PGEN_.00g088810"
"8576","PGEN_.00g088910"
"8577","PGEN_.00g088960"
"8578","PGEN_.00g088990"
"8579","PGEN_.00g089000"
"8580","PGEN_.00g089020"
"8581","PGEN_.00g089030"
"8582","PGEN_.00g089080"
"8583","PGEN_.00g089090"
"8584","PGEN_.00g089130"
"8585","PGEN_.00g089150"
"8586","PGEN_.00g089160"
"8587","PGEN_.00g089190"
"8588","PGEN_.00g089200"
"8589","PGEN_.00g089270"
"8590","PGEN_.00g089280"
"8591","PGEN_.00g089310"
"8592","PGEN_.00g089320"
"8593","PGEN_.00g089350"
"8594","PGEN_.00g089370"
"8595","PGEN_.00g089420"
"8596","PGEN_.00g089430"
"8597","PGEN_.00g089510"
"8598","PGEN_.00g089520"
"8599","PGEN_.00g089530"
"8600","PGEN_.00g089550"
"8601","PGEN_.00g089560"
"8602","PGEN_.00g089580"
"8603","PGEN_.00g089620"
"8604","PGEN_.00g089650"
"8605","PGEN_.00g089670"
"8606","PGEN_.00g089720"
"8607","PGEN_.00g089730"
"8608","PGEN_.00g089750"
"8609","PGEN_.00g089770"
"8610","PGEN_.00g089820"
"8611","PGEN_.00g089850"
"8612","PGEN_.00g089860"
"8613","PGEN_.00g089890"
"8614","PGEN_.00g089900"
"8615","PGEN_.00g089910"
"8616","PGEN_.00g089920"
"8617","PGEN_.00g089930"
"8618","PGEN_.00g089940"
"8619","PGEN_.00g089950"
"8620","PGEN_.00g089960"
"8621","PGEN_.00g090000"
"8622","PGEN_.00g090010"
"8623","PGEN_.00g090020"
"8624","PGEN_.00g090060"
"8625","PGEN_.00g090070"
"8626","PGEN_.00g090080"
"8627","PGEN_.00g090120"
"8628","PGEN_.00g090170"
"8629","PGEN_.00g090200"
"8630","PGEN_.00g090320"
"8631","PGEN_.00g090370"
"8632","PGEN_.00g090520"
"8633","PGEN_.00g090660"
"8634","PGEN_.00g090710"
"8635","PGEN_.00g090730"
"8636","PGEN_.00g090810"
"8637","PGEN_.00g090840"
"8638","PGEN_.00g090940"
"8639","PGEN_.00g090980"
"8640","PGEN_.00g091000"
"8641","PGEN_.00g091070"
"8642","PGEN_.00g091110"
"8643","PGEN_.00g091130"
"8644","PGEN_.00g091140"
"8645","PGEN_.00g091190"
"8646","PGEN_.00g091200"
"8647","PGEN_.00g091220"
"8648","PGEN_.00g091230"
"8649","PGEN_.00g091250"
"8650","PGEN_.00g091270"
"8651","PGEN_.00g091280"
"8652","PGEN_.00g091300"
"8653","PGEN_.00g091330"
"8654","PGEN_.00g091370"
"8655","PGEN_.00g091410"
"8656","PGEN_.00g091420"
"8657","PGEN_.00g091440"
"8658","PGEN_.00g091480"
"8659","PGEN_.00g091560"
"8660","PGEN_.00g091580"
"8661","PGEN_.00g091590"
"8662","PGEN_.00g091630"
"8663","PGEN_.00g091640"
"8664","PGEN_.00g091700"
"8665","PGEN_.00g091730"
"8666","PGEN_.00g091770"
"8667","PGEN_.00g091830"
"8668","PGEN_.00g091840"
"8669","PGEN_.00g091850"
"8670","PGEN_.00g091870"
"8671","PGEN_.00g092080"
"8672","PGEN_.00g092090"
"8673","PGEN_.00g092100"
"8674","PGEN_.00g092130"
"8675","PGEN_.00g092170"
"8676","PGEN_.00g092180"
"8677","PGEN_.00g092190"
"8678","PGEN_.00g092200"
"8679","PGEN_.00g092250"
"8680","PGEN_.00g092270"
"8681","PGEN_.00g092320"
"8682","PGEN_.00g092350"
"8683","PGEN_.00g092370"
"8684","PGEN_.00g092420"
"8685","PGEN_.00g092430"
"8686","PGEN_.00g092450"
"8687","PGEN_.00g092490"
"8688","PGEN_.00g092550"
"8689","PGEN_.00g092660"
"8690","PGEN_.00g092680"
"8691","PGEN_.00g092690"
"8692","PGEN_.00g092700"
"8693","PGEN_.00g092710"
"8694","PGEN_.00g092720"
"8695","PGEN_.00g092730"
"8696","PGEN_.00g092760"
"8697","PGEN_.00g092790"
"8698","PGEN_.00g092800"
"8699","PGEN_.00g092820"
"8700","PGEN_.00g092890"
"8701","PGEN_.00g092970"
"8702","PGEN_.00g092980"
"8703","PGEN_.00g093010"
"8704","PGEN_.00g093020"
"8705","PGEN_.00g093100"
"8706","PGEN_.00g093110"
"8707","PGEN_.00g093130"
"8708","PGEN_.00g093150"
"8709","PGEN_.00g093180"
"8710","PGEN_.00g093260"
"8711","PGEN_.00g093270"
"8712","PGEN_.00g093300"
"8713","PGEN_.00g093310"
"8714","PGEN_.00g093330"
"8715","PGEN_.00g093340"
"8716","PGEN_.00g093380"
"8717","PGEN_.00g093420"
"8718","PGEN_.00g093430"
"8719","PGEN_.00g093440"
"8720","PGEN_.00g093460"
"8721","PGEN_.00g093470"
"8722","PGEN_.00g093490"
"8723","PGEN_.00g093500"
"8724","PGEN_.00g093510"
"8725","PGEN_.00g093530"
"8726","PGEN_.00g093580"
"8727","PGEN_.00g093630"
"8728","PGEN_.00g093640"
"8729","PGEN_.00g093680"
"8730","PGEN_.00g093690"
"8731","PGEN_.00g093810"
"8732","PGEN_.00g093820"
"8733","PGEN_.00g093830"
"8734","PGEN_.00g093870"
"8735","PGEN_.00g093900"
"8736","PGEN_.00g093930"
"8737","PGEN_.00g093940"
"8738","PGEN_.00g093970"
"8739","PGEN_.00g093990"
"8740","PGEN_.00g094080"
"8741","PGEN_.00g094090"
"8742","PGEN_.00g094210"
"8743","PGEN_.00g094250"
"8744","PGEN_.00g094300"
"8745","PGEN_.00g094370"
"8746","PGEN_.00g094410"
"8747","PGEN_.00g094420"
"8748","PGEN_.00g094450"
"8749","PGEN_.00g094460"
"8750","PGEN_.00g094490"
"8751","PGEN_.00g094500"
"8752","PGEN_.00g094510"
"8753","PGEN_.00g094520"
"8754","PGEN_.00g094530"
"8755","PGEN_.00g094570"
"8756","PGEN_.00g094600"
"8757","PGEN_.00g094650"
"8758","PGEN_.00g094660"
"8759","PGEN_.00g094680"
"8760","PGEN_.00g094700"
"8761","PGEN_.00g094740"
"8762","PGEN_.00g094750"
"8763","PGEN_.00g094760"
"8764","PGEN_.00g094770"
"8765","PGEN_.00g094800"
"8766","PGEN_.00g094830"
"8767","PGEN_.00g094890"
"8768","PGEN_.00g094900"
"8769","PGEN_.00g094930"
"8770","PGEN_.00g094940"
"8771","PGEN_.00g094970"
"8772","PGEN_.00g094990"
"8773","PGEN_.00g095030"
"8774","PGEN_.00g095040"
"8775","PGEN_.00g095100"
"8776","PGEN_.00g095120"
"8777","PGEN_.00g095170"
"8778","PGEN_.00g095210"
"8779","PGEN_.00g095220"
"8780","PGEN_.00g095230"
"8781","PGEN_.00g095250"
"8782","PGEN_.00g095260"
"8783","PGEN_.00g095280"
"8784","PGEN_.00g095300"
"8785","PGEN_.00g095320"
"8786","PGEN_.00g095380"
"8787","PGEN_.00g095390"
"8788","PGEN_.00g095410"
"8789","PGEN_.00g095440"
"8790","PGEN_.00g095460"
"8791","PGEN_.00g095470"
"8792","PGEN_.00g095500"
"8793","PGEN_.00g095510"
"8794","PGEN_.00g095530"
"8795","PGEN_.00g095540"
"8796","PGEN_.00g095550"
"8797","PGEN_.00g095580"
"8798","PGEN_.00g095610"
"8799","PGEN_.00g095650"
"8800","PGEN_.00g095660"
"8801","PGEN_.00g095680"
"8802","PGEN_.00g095720"
"8803","PGEN_.00g095730"
"8804","PGEN_.00g095780"
"8805","PGEN_.00g095800"
"8806","PGEN_.00g095810"
"8807","PGEN_.00g095820"
"8808","PGEN_.00g095920"
"8809","PGEN_.00g095940"
"8810","PGEN_.00g095950"
"8811","PGEN_.00g095970"
"8812","PGEN_.00g096090"
"8813","PGEN_.00g096080"
"8814","PGEN_.00g096160"
"8815","PGEN_.00g096240"
"8816","PGEN_.00g096300"
"8817","PGEN_.00g096330"
"8818","PGEN_.00g096360"
"8819","PGEN_.00g096370"
"8820","PGEN_.00g096380"
"8821","PGEN_.00g096390"
"8822","PGEN_.00g096400"
"8823","PGEN_.00g096420"
"8824","PGEN_.00g096480"
"8825","PGEN_.00g096500"
"8826","PGEN_.00g096520"
"8827","PGEN_.00g096540"
"8828","PGEN_.00g096570"
"8829","PGEN_.00g096660"
"8830","PGEN_.00g096680"
"8831","PGEN_.00g096790"
"8832","PGEN_.00g096800"
"8833","PGEN_.00g096850"
"8834","PGEN_.00g096880"
"8835","PGEN_.00g096940"
"8836","PGEN_.00g097070"
"8837","PGEN_.00g097120"
"8838","PGEN_.00g097160"
"8839","PGEN_.00g097170"
"8840","PGEN_.00g097180"
"8841","PGEN_.00g097200"
"8842","PGEN_.00g097210"
"8843","PGEN_.00g097220"
"8844","PGEN_.00g097240"
"8845","PGEN_.00g097300"
"8846","PGEN_.00g097350"
"8847","PGEN_.00g097450"
"8848","PGEN_.00g097670"
"8849","PGEN_.00g097720"
"8850","PGEN_.00g097760"
"8851","PGEN_.00g097780"
"8852","PGEN_.00g097800"
"8853","PGEN_.00g097840"
"8854","PGEN_.00g097950"
"8855","PGEN_.00g098140"
"8856","PGEN_.00g098160"
"8857","PGEN_.00g098220"
"8858","PGEN_.00g098280"
"8859","PGEN_.00g098310"
"8860","PGEN_.00g098340"
"8861","PGEN_.00g098370"
"8862","PGEN_.00g098400"
"8863","PGEN_.00g098420"
"8864","PGEN_.00g098450"
"8865","PGEN_.00g098480"
"8866","PGEN_.00g098520"
"8867","PGEN_.00g098530"
"8868","PGEN_.00g098570"
"8869","PGEN_.00g098720"
"8870","PGEN_.00g098780"
"8871","PGEN_.00g098800"
"8872","PGEN_.00g098830"
"8873","PGEN_.00g098840"
"8874","PGEN_.00g098860"
"8875","PGEN_.00g098870"
"8876","PGEN_.00g098880"
"8877","PGEN_.00g098920"
"8878","PGEN_.00g099010"
"8879","PGEN_.00g099030"
"8880","PGEN_.00g099100"
"8881","PGEN_.00g099120"
"8882","PGEN_.00g099130"
"8883","PGEN_.00g099150"
"8884","PGEN_.00g099170"
"8885","PGEN_.00g099180"
"8886","PGEN_.00g099190"
"8887","PGEN_.00g099220"
"8888","PGEN_.00g099240"
"8889","PGEN_.00g099330"
"8890","PGEN_.00g099350"
"8891","PGEN_.00g099380"
"8892","PGEN_.00g099390"
"8893","PGEN_.00g099490"
"8894","PGEN_.00g099500"
"8895","PGEN_.00g099550"
"8896","PGEN_.00g099570"
"8897","PGEN_.00g099580"
"8898","PGEN_.00g099590"
"8899","PGEN_.00g099600"
"8900","PGEN_.00g099640"
"8901","PGEN_.00g099650"
"8902","PGEN_.00g099680"
"8903","PGEN_.00g099720"
"8904","PGEN_.00g099760"
"8905","PGEN_.00g099920"
"8906","PGEN_.00g099940"
"8907","PGEN_.00g099950"
"8908","PGEN_.00g099970"
"8909","PGEN_.00g100020"
"8910","PGEN_.00g100050"
"8911","PGEN_.00g100140"
"8912","PGEN_.00g100160"
"8913","PGEN_.00g100200"
"8914","PGEN_.00g100220"
"8915","PGEN_.00g100250"
